source_bpm5,metric,metric_label,iso3c,country_name,year,top1_partner_iso3_bpm5,top1_partner_name_bpm5,top1_value_musd_bpm5,top2_partner_iso3_bpm5,top2_partner_name_bpm5,top2_value_musd_bpm5,top1_top2_margin_musd_bpm5,top1_top2_margin_share_bpm5,source_bpm6,top1_partner_iso3_bpm6,top1_partner_name_bpm6,top1_value_musd_bpm6,top2_partner_iso3_bpm6,top2_partner_name_bpm6,top2_value_musd_bpm6,top1_top2_margin_musd_bpm6,top1_top2_margin_share_bpm6,present_bpm5,present_bpm6,comparison_sample,both_sources_present,top1_same,top2_ordered_same,top2_unordered_same,china_top1_bpm5,china_top1_bpm6,china_top1_status_same,china_in_top2_bpm5,china_in_top2_bpm6,china_in_top2_status_same,china_in_top2_any_source,china_top1_any_source,top1_disagreement_involves_china,top2_disagreement_involves_china,min_top1_top2_margin_share,close_top1_top2_case
BPM5,goods_services_exports_combined,Bens + serviços: exportações,COM,Comoros,2011,FRA,France,27.971396000000002,SGP,Singapore,15.675104999999999,12.296291000000004,0.43960233518555897,BPM6,FRA,France,27.406786,TUR,Turkey,20.660833999999998,6.745952000000003,0.24614166724985564,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.24614166724985564,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,COM,Comoros,2012,SGP,Singapore,16.843476,FRA,France,15.965436999999998,0.8780390000000011,0.052129322949728496,BPM6,FRA,France,41.765401,TUR,Turkey,31.707889,10.057511999999996,0.24080965965105894,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.052129322949728496,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CPV,Cape Verde,2005,ESP,Spain,77.23287000000002,USA,United States,63.505825,13.727045000000018,0.1777357878840967,BPM6,USA,United States,65.303793,PRT,Portugal,53.071462,12.232331000000002,0.18731424987825748,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1777357878840967,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CPV,Cape Verde,2006,ESP,Spain,79.54649100000002,PRT,Portugal,71.307691,8.238800000000012,0.1035721361989432,BPM6,PRT,Portugal,59.59964600000001,FRA,France,52.372803,7.2268430000000095,0.12125647524819205,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1035721361989432,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CPV,Cape Verde,2007,PRT,Portugal,81.66042200000001,ESP,Spain,80.134424,1.5259980000000155,0.01868711871217143,BPM6,PRT,Portugal,64.573917,FRA,France,64.47462,0.09929699999999286,0.0015377261379388347,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0015377261379388347,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CPV,Cape Verde,2008,ITA,Italy,95.908755,PRT,Portugal,92.76764800000001,3.141106999999991,0.0327509933790715,BPM6,PRT,Portugal,75.85039400000001,FRA,France,66.73672300000001,9.113670999999997,0.12015324534767736,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0327509933790715,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CPV,Cape Verde,2009,ESP,Spain,98.91529499999999,PRT,Portugal,74.110584,24.804710999999983,0.2507671942948761,BPM6,FRA,France,71.62698399999998,PRT,Portugal,70.639246,0.9877379999999789,0.013790026395638538,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.013790026395638538,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CPV,Cape Verde,2011,ESP,Spain,140.78817999999998,PRT,Portugal,126.03957400000002,14.748605999999967,0.10475741642515705,BPM6,PRT,Portugal,116.33213800000001,DEU,Germany,95.93002099999998,20.402117000000032,0.17537816592006614,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.10475741642515705,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CPV,Cape Verde,2012,ESP,Spain,174.070154,PRT,Portugal,94.91551199999998,79.15464200000002,0.45472839646019975,BPM6,USA,United States,97.03029999999998,ESP,Spain,82.401163,14.629136999999986,0.15076874955555108,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.15076874955555108,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CRI,Costa Rica,2010,USA,United States,9700.977767000002,NLD,Netherlands,3296.0169000000005,6404.960867000002,0.6602386914840561,BPM6,USA,United States,11000.630147000002,CHN,China,3237.779328000001,7762.850819000001,0.7056732855541934,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.6602386914840561,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2005,CAN,Canada,627.032781,CHN,China,419.44113400000003,207.59164699999997,0.33106984720787663,BPM6,ESP,Spain,507.94176500000003,CHN,China,445.11521500000003,62.82655,0.12368849015595319,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12368849015595319,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2006,CHN,China,735.123458,CAN,Canada,445.408595,289.71486300000004,0.39410368401004015,BPM6,CHN,China,741.96871,ESP,Spain,537.8668549999999,204.10185500000011,0.2750814855790888,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.2750814855790888,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2007,CHN,China,1657.2652130000001,CAN,Canada,897.3267269999999,759.9384860000002,0.4585497119223006,BPM6,CHN,China,1463.0291670000001,ESP,Spain,626.361496,836.6676710000002,0.5718735414657663,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.4585497119223006,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2008,CHN,China,1448.9537999999998,CAN,Canada,707.491428,741.4623719999997,0.5117225766618645,BPM6,CHN,China,1281.748975,ESP,Spain,670.4533959999999,611.2955790000001,0.47692300982725583,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.47692300982725583,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2009,CHN,China,1008.8241220000001,VEN,Venezuela,455.8920209999999,552.9321010000002,0.5480956382206731,BPM6,CHN,China,907.481383,USA,United States,606.1571549999999,301.3242280000002,0.33204452856527655,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.33204452856527655,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CUB,Cuba,2010,CHN,China,1275.960476,CAN,Canada,599.1171589999999,676.8433170000001,0.5304579018950741,BPM6,CHN,China,1187.3150099999998,USA,United States,631.8374689999998,555.477541,0.46784344198596467,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.46784344198596467,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CYP,Cyprus,2005,GBR,United Kingdom,2768.9477460000003,DEU,Germany,1024.1754469999998,1744.7722990000004,0.6301210636858295,BPM6,GBR,United Kingdom,2645.693815,RUS,Russia,1905.3009490000002,740.3928659999999,0.27984828093193387,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.27984828093193387,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,CYP,Cyprus,2006,GBR,United Kingdom,4807.910773999999,DEU,Germany,1312.1111669999998,3495.799606999999,0.7270932784161522,BPM6,GBR,United Kingdom,4714.3489199999985,RUS,Russia,2120.183063,2594.1658569999986,0.5502702284072769,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.5502702284072769,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2005,FRA,France,117.564435,ETH,Ethiopia,56.896682,60.667753000000005,0.5160383154990709,BPM6,USA,United States,129.17582499999997,FRA,France,44.962436,84.21338899999998,0.6519284006895253,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.5160383154990709,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2006,ETH,Ethiopia,203.32396799999998,FRA,France,159.351521,43.97244699999999,0.21626789715219405,BPM6,ETH,Ethiopia,183.92511399999998,USA,United States,179.347757,4.577356999999978,0.024887068983956036,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.024887068983956036,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2007,SAU,Saudi Arabia,284.43593000000004,FRA,France,79.092448,205.34348200000005,0.721932288934102,BPM6,USA,United States,204.801738,SAU,Saudi Arabia,147.68994800000002,57.111789999999985,0.2788637955797035,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2788637955797035,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2008,SAU,Saudi Arabia,178.35456699999997,FRA,France,83.942284000000015,94.41228299999996,0.5293516425626487,BPM6,USA,United States,219.744608,FRA,France,71.245863,148.49874499999999,0.6757787886199237,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.5293516425626487,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2009,SAU,Saudi Arabia,202.556853,FRA,France,146.79285099999998,55.764002000000005,0.2753004955107592,BPM6,USA,United States,216.02541499999998,SAU,Saudi Arabia,136.908356,79.11705899999998,0.3662395880595808,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2753004955107592,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2010,SAU,Saudi Arabia,89.51463500000001,FRA,France,69.015452,20.499183000000016,0.22900370425461727,BPM6,USA,United States,212.332887,SAU,Saudi Arabia,50.657995,161.674892,0.7614218140405165,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.22900370425461727,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2011,FRA,France,138.753022,SAU,Saudi Arabia,80.181935,58.57108699999999,0.4221247664068895,BPM6,USA,United States,232.65821199999996,FRA,France,129.041295,103.61691699999997,0.44536109905288873,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.4221247664068895,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DJI,Djibouti,2012,ARE,United Arab Emirates,130.496708,SAU,Saudi Arabia,115.6046,14.892108000000007,0.11411864887810048,BPM6,USA,United States,229.078714,ARE,United Arab Emirates,76.17137100000001,152.90734299999997,0.6674882197915603,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.11411864887810048,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DMA,Dominica,2005,GBR,United Kingdom,31.097178999999997,DEU,Germany,12.436516999999998,18.660662,0.6000757174790678,BPM6,USA,United States,95.8011,GBR,United Kingdom,33.325401,62.475699000000006,0.652139683156039,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.6000757174790678,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DMA,Dominica,2006,GBR,United Kingdom,30.011497000000002,JAM,Jamaica,14.216562000000001,15.794935,0.5262961391096219,BPM6,USA,United States,133.860369,GBR,United Kingdom,31.107596,102.75277299999999,0.7676116072860968,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.5262961391096219,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DMA,Dominica,2007,GBR,United Kingdom,23.596640999999998,LUX,Luxembourg,18.748063999999996,4.848577000000002,0.20547742367229313,BPM6,USA,United States,149.475676,AUT,Austria,22.198277,127.27739899999999,0.8514923792684503,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.20547742367229313,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DMA,Dominica,2008,GBR,United Kingdom,34.268778,SAU,Saudi Arabia,16.63948,17.629298,0.5144419798103101,BPM6,USA,United States,160.09208799999996,FRA,France,21.753691,138.33839699999996,0.8641176383432515,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.5144419798103101,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DMA,Dominica,2009,GBR,United Kingdom,40.57187799999999,EGY,Egypt,23.488420000000005,17.083457999999986,0.4210664835381786,BPM6,USA,United States,160.343507,GBR,United Kingdom,43.18157299999999,117.161934,0.7306933482501415,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.4210664835381786,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DMA,Dominica,2011,GBR,United Kingdom,22.350617,FRA,France,19.25345,3.097166999999999,0.13857187924610756,BPM6,USA,United States,170.29644000000002,JPN,Japan,24.440601,145.855839,0.8564820204109962,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.13857187924610756,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DMA,Dominica,2012,AUT,Austria,33.332806999999995,JAM,Jamaica,22.730766,10.602040999999996,0.31806625226612323,BPM6,USA,United States,166.57186800000002,AUT,Austria,31.254692000000002,135.31717600000002,0.812365122782918,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.31806625226612323,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,DOM,Dominican Republic,2007,USA,United States,6751.82588,HTI,Haiti,587.8156130000001,6164.010267000001,0.9129397553421505,BPM6,USA,United States,6622.115628,NLD,Netherlands,589.6827119999999,6032.432916,0.9109525195382167,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.9109525195382167,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,EGY,Egypt,2011,ITA,Italy,4355.9793800000025,USA,United States,4283.351689000001,72.6276910000015,0.016673102571023068,BPM6,ITA,Italy,4308.893690000003,IND,India,3749.379643,559.5140470000024,0.12985097504227402,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.016673102571023068,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,EGY,Egypt,2012,USA,United States,5553.947901,IND,India,3892.6949939999995,1661.252907,0.2991120796615482,BPM6,USA,United States,4672.167206,ITA,Italy,3748.037713999999,924.1294920000009,0.19779461034982507,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.19779461034982507,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ERI,Eritrea,2005,KEN,Kenya,12.032753000000001,ITA,Italy,2.1187389999999997,9.914014000000002,0.823919015041695,BPM6,GBR,United Kingdom,16.424425999999997,ITA,Italy,15.397291999999998,1.0271339999999984,0.0625369799833491,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0625369799833491,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ERI,Eritrea,2006,ITA,Italy,2.499971,AUT,Austria,1.8575960000000002,0.6423749999999997,0.2569529806545755,BPM6,GBR,United Kingdom,18.599078999999996,ITA,Italy,17.896121,0.7029579999999953,0.03779531233777734,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.03779531233777734,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ERI,Eritrea,2008,IND,India,5.902839999999999,ITA,Italy,3.980447,1.9223929999999996,0.3256725576163338,BPM6,ITA,Italy,31.222158,GBR,United Kingdom,20.891566,10.330592,0.3308737339680364,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.3256725576163338,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ERI,Eritrea,2009,SDN,Sudan,6.082341999999999,SAU,Saudi Arabia,5.250603,0.8317389999999989,0.13674650323839058,BPM6,ITA,Italy,28.408708999999998,GBR,United Kingdom,20.844804000000003,7.563904999999995,0.26625303529280386,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.13674650323839058,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ERI,Eritrea,2010,ITA,Italy,3.7833980000000005,SAU,Saudi Arabia,3.138333,0.6450650000000007,0.17049884786110278,BPM6,ITA,Italy,16.649503000000003,IRL,Ireland,12.423628000000003,4.225875,0.2538138826125921,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17049884786110278,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ERI,Eritrea,2011,CAN,Canada,324.52940899999993,ITA,Italy,4.459415,320.06999399999995,0.9862588262378403,BPM6,CAN,Canada,335.65497099999993,GBR,United Kingdom,31.431832999999997,304.22313799999995,0.9063567183100053,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.9063567183100053,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ESP,Spain,2008,FRA,France,58050.056637000016,GBR,United Kingdom,45961.205912000005,12088.850725000011,0.20824873265144767,BPM6,FRA,France,58535.79011200002,DEU,Germany,43091.339692,15444.450420000016,0.26384627918149267,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.20824873265144767,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2005,DEU,Germany,175.562235,JPN,Japan,152.01450599999998,23.547729000000004,0.1341275303313381,BPM6,USA,United States,344.008623,DEU,Germany,168.421642,175.586981,0.5104144758603915,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1341275303313381,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2006,DEU,Germany,226.9406,JPN,Japan,186.89491900000002,40.04568099999997,0.1764588663288983,BPM6,USA,United States,451.375895,DEU,Germany,197.734664,253.641231,0.5619290569338001,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1764588663288983,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2007,USA,United States,220.37466999999998,DEU,Germany,188.74548199999998,31.629188,0.14352460743333162,BPM6,USA,United States,556.363159,ARE,United Arab Emirates,168.550616,387.812543,0.6970492864715365,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.14352460743333162,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2010,CHN,China,378.4664920000001,DEU,Germany,313.83287,64.63362200000006,0.17077766028491645,BPM6,USA,United States,608.995024,CHN,China,390.5505050000001,218.44451899999984,0.35869672229045974,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.17077766028491645,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2011,DEU,Germany,462.18844799999994,CHN,China,412.8405749999999,49.34787300000005,0.10677002684411545,BPM6,USA,United States,683.093466,DEU,Germany,447.68743199999994,235.4060340000001,0.34461760464270064,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.10677002684411545,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,ETH,Ethiopia,2012,CHN,China,442.61573499999975,CHE,Switzerland,411.825055,30.790679999999725,0.06956526297014665,BPM6,USA,United States,667.3089279999999,CHN,China,466.1268629999998,201.18206500000014,0.3014826515253819,TRUE,TRUE,common_bpm5_bpm6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06956526297014665,TRUE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,FRA,France,2010,DEU,Germany,95177.59338599998,GBR,United Kingdom,53169.868805000006,42007.72458099997,0.4413614915711773,BPM6,DEU,Germany,93831.80537599997,USA,United States,55285.100557999984,38546.70481799999,0.41080638556976284,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.41080638556976284,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,FRA,France,2011,DEU,Germany,107275.748691,BEL,Belgium,58109.761761999995,49165.986929000006,0.4583140880295234,BPM6,DEU,Germany,109541.646607,USA,United States,59477.53573200002,50064.110874999984,0.457032666804926,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.457032666804926,FALSE
BPM5,goods_services_exports_combined,Bens + serviços: exportações,GAB,Gabon,2005,USA,United States,3262.850779999999,FRA,France,469.18743400000017,2793.6633459999985,0.8562032205469107,BPM6,USA,United States,2991.728353999999,CHN,China,381.01539699999995,2610.712956999999,0.8726437189758305,TRUE,TRUE,common_bpm5_bpm6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.8562032205469107,FALSE
